# Isochrone from from BaSTI-IAC database
# Scaled solar models & transformations  -  Johnson-Cousins
#========================================================================================================================================================================================================
#========================================================================================================================================================================================================
#  Np = 2100   [M/H] = 0.150   Z = 0.0208100   Y = 0.27419542   Age (Myr) = 120.000
#========================================================================================================================================================================================================
#    M/Mo(ini)     M/Mo(fin)    log(L/Lo)  logTe        U       BX        B        V        R        I        J        H        K       L'        L        M
#========================================================================================================================================================================================================
   4.7128490038   4.7128490038   2.83117  3.65853    0.5861  -0.6413  -0.6043  -1.8708  -2.4805  -3.0151  -3.7996  -4.3935  -4.4860  -4.5760  -4.5839  -4.3797
   4.7128526766   4.7128526766   2.83207  3.65843    0.5865  -0.6424  -0.6054  -1.8725  -2.4825  -3.0172  -3.8021  -4.3963  -4.4889  -4.5789  -4.5868  -4.3825
   4.7128563493   4.7128563493   2.83297  3.65833    0.5868  -0.6434  -0.6064  -1.8741  -2.4844  -3.0194  -3.8047  -4.3992  -4.4918  -4.5819  -4.5898  -4.3853
   4.7128600220   4.7128600220   2.83386  3.65822    0.5872  -0.6445  -0.6074  -1.8758  -2.4863  -3.0215  -3.8072  -4.4020  -4.4947  -4.5849  -4.5928  -4.3881
   4.7128636947   4.7128636947   2.83475  3.65812    0.5875  -0.6455  -0.6084  -1.8774  -2.4882  -3.0236  -3.8097  -4.4048  -4.4976  -4.5878  -4.5958  -4.3909
   4.7128673675   4.7128673675   2.83564  3.65802    0.5878  -0.6465  -0.6094  -1.8791  -2.4901  -3.0258  -3.8122  -4.4076  -4.5004  -4.5908  -4.5987  -4.3937
   4.7128710402   4.7128710402   2.83652  3.65792    0.5882  -0.6476  -0.6105  -1.8807  -2.4920  -3.0278  -3.8147  -4.4104  -4.5033  -4.5937  -4.6016  -4.3964
   4.7128747129   4.7128747129   2.83740  3.65782    0.5885  -0.6486  -0.6115  -1.8823  -2.4939  -3.0299  -3.8172  -4.4131  -4.5061  -4.5966  -4.6045  -4.3992
   4.7128783856   4.7128783856   2.83827  3.65772    0.5888  -0.6496  -0.6125  -1.8839  -2.4957  -3.0320  -3.8197  -4.4159  -4.5090  -4.5995  -4.6075  -4.4020
   4.7128820584   4.7128820584   2.83914  3.65763    0.5891  -0.6506  -0.6135  -1.8855  -2.4976  -3.0341  -3.8222  -4.4186  -4.5118  -4.6024  -4.6103  -4.4047
   4.7128857311   4.7128857311   2.84001  3.65753    0.5895  -0.6517  -0.6145  -1.8871  -2.4995  -3.0362  -3.8246  -4.4214  -4.5146  -4.6053  -4.6132  -4.4074
   4.7128894038   4.7128894038   2.84088  3.65743    0.5898  -0.6527  -0.6155  -1.8887  -2.5013  -3.0382  -3.8271  -4.4241  -4.5174  -4.6081  -4.6161  -4.4101
   4.7128930765   4.7128930765   2.84174  3.65733    0.5901  -0.6537  -0.6164  -1.8903  -2.5031  -3.0403  -3.8295  -4.4268  -4.5201  -4.6110  -4.6189  -4.4128
   4.7128967493   4.7128967493   2.84260  3.65724    0.5904  -0.6547  -0.6174  -1.8919  -2.5050  -3.0423  -3.8319  -4.4295  -4.5229  -4.6138  -4.6218  -4.4155
   4.7129004220   4.7129004220   2.84345  3.65714    0.5907  -0.6557  -0.6184  -1.8934  -2.5068  -3.0444  -3.8344  -4.4321  -4.5257  -4.6166  -4.6246  -4.4182
   4.7129040947   4.7129040947   2.84430  3.65705    0.5911  -0.6567  -0.6194  -1.8950  -2.5086  -3.0464  -3.8368  -4.4348  -4.5284  -4.6194  -4.6274  -4.4208
   4.7129077674   4.7129077674   2.84514  3.65695    0.5914  -0.6576  -0.6203  -1.8965  -2.5104  -3.0484  -3.8391  -4.4375  -4.5311  -4.6222  -4.6302  -4.4235
   4.7129114402   4.7129114402   2.84598  3.65686    0.5917  -0.6586  -0.6213  -1.8981  -2.5122  -3.0504  -3.8415  -4.4401  -4.5338  -4.6250  -4.6330  -4.4261
   4.7129151129   4.7129151129   2.84682  3.65677    0.5920  -0.6596  -0.6222  -1.8996  -2.5140  -3.0524  -3.8439  -4.4427  -4.5365  -4.6277  -4.6358  -4.4287
   4.7129187856   4.7129187856   2.84766  3.65667    0.5923  -0.6606  -0.6232  -1.9011  -2.5157  -3.0544  -3.8462  -4.4454  -4.5392  -4.6305  -4.6385  -4.4313
   4.7129224583   4.7129224583   2.84849  3.65658    0.5926  -0.6615  -0.6241  -1.9027  -2.5175  -3.0563  -3.8486  -4.4480  -4.5419  -4.6332  -4.6413  -4.4339
   4.7129261311   4.7129261311   2.84931  3.65649    0.5929  -0.6625  -0.6251  -1.9042  -2.5193  -3.0583  -3.8509  -4.4505  -4.5446  -4.6360  -4.6440  -4.4365
   4.7129298038   4.7129298038   2.85014  3.65640    0.5932  -0.6635  -0.6260  -1.9057  -2.5210  -3.0603  -3.8533  -4.4531  -4.5472  -4.6387  -4.6467  -4.4391
   4.7129334765   4.7129334765   2.85096  3.65631    0.5935  -0.6644  -0.6270  -1.9072  -2.5228  -3.0622  -3.8556  -4.4557  -4.5499  -4.6414  -4.6494  -4.4417
   4.7129371492   4.7129371492   2.85177  3.65622    0.5938  -0.6654  -0.6279  -1.9087  -2.5245  -3.0641  -3.8579  -4.4582  -4.5525  -4.6441  -4.6521  -4.4442
   4.7129408220   4.7129408220   2.85259  3.65613    0.5941  -0.6663  -0.6288  -1.9101  -2.5262  -3.0661  -3.8602  -4.4608  -4.5551  -4.6467  -4.6548  -4.4468
   4.7129444947   4.7129444947   2.85339  3.65604    0.5944  -0.6672  -0.6297  -1.9116  -2.5279  -3.0680  -3.8624  -4.4633  -4.5577  -4.6494  -4.6574  -4.4493
   4.7129481674   4.7129481674   2.85419  3.65595    0.5947  -0.6682  -0.6307  -1.9131  -2.5296  -3.0699  -3.8647  -4.4658  -4.5602  -4.6520  -4.6601  -4.4518
   4.7129518401   4.7129518401   2.85499  3.65586    0.5950  -0.6691  -0.6316  -1.9145  -2.5313  -3.0718  -3.8669  -4.4683  -4.5628  -4.6546  -4.6627  -4.4543
   4.7129555129   4.7129555129   2.85578  3.65578    0.5952  -0.6700  -0.6325  -1.9159  -2.5330  -3.0736  -3.8691  -4.4708  -4.5654  -4.6572  -4.6653  -4.4567
   4.7129591856   4.7129591856   2.85656  3.65569    0.5955  -0.6709  -0.6334  -1.9174  -2.5346  -3.0755  -3.8714  -4.4732  -4.5679  -4.6598  -4.6679  -4.4592
   4.7129628583   4.7129628583   2.85735  3.65560    0.5958  -0.6718  -0.6342  -1.9188  -2.5363  -3.0773  -3.8736  -4.4757  -4.5704  -4.6624  -4.6705  -4.4617
   4.7129665310   4.7129665310   2.85813  3.65552    0.5961  -0.6727  -0.6351  -1.9202  -2.5379  -3.0792  -3.8758  -4.4781  -4.5729  -4.6650  -4.6731  -4.4641
   4.7129702037   4.7129702037   2.85890  3.65543    0.5964  -0.6736  -0.6360  -1.9216  -2.5396  -3.0810  -3.8779  -4.4806  -4.5754  -4.6675  -4.6756  -4.4665
   4.7129738765   4.7129738765   2.85967  3.65535    0.5967  -0.6745  -0.6369  -1.9230  -2.5412  -3.0828  -3.8801  -4.4830  -4.5779  -4.6701  -4.6782  -4.4689
   4.7129775492   4.7129775492   2.86044  3.65526    0.5970  -0.6754  -0.6377  -1.9243  -2.5428  -3.0847  -3.8823  -4.4854  -4.5803  -4.6726  -4.6807  -4.4713
   4.7129812219   4.7129812219   2.86120  3.65518    0.5973  -0.6762  -0.6386  -1.9257  -2.5444  -3.0864  -3.8844  -4.4877  -4.5828  -4.6751  -4.6832  -4.4737
   4.7129848946   4.7129848946   2.86196  3.65510    0.5976  -0.6771  -0.6394  -1.9271  -2.5460  -3.0882  -3.8865  -4.4901  -4.5852  -4.6776  -4.6857  -4.4761
   4.7129885674   4.7129885674   2.86271  3.65501    0.5979  -0.6779  -0.6403  -1.9284  -2.5476  -3.0900  -3.8887  -4.4925  -4.5876  -4.6800  -4.6882  -4.4784
   4.7129922401   4.7129922401   2.86346  3.65493    0.5982  -0.6788  -0.6411  -1.9298  -2.5492  -3.0918  -3.8908  -4.4948  -4.5901  -4.6825  -4.6906  -4.4808
   4.7129959128   4.7129959128   2.86421  3.65485    0.5985  -0.6797  -0.6419  -1.9311  -2.5507  -3.0936  -3.8929  -4.4972  -4.5925  -4.6850  -4.6931  -4.4831
   4.7129995855   4.7129995855   2.86496  3.65477    0.5988  -0.6805  -0.6428  -1.9324  -2.5523  -3.0953  -3.8950  -4.4995  -4.5949  -4.6874  -4.6956  -4.4854
   4.7130032583   4.7130032583   2.86569  3.65469    0.5990  -0.6813  -0.6436  -1.9338  -2.5538  -3.0971  -3.8970  -4.5018  -4.5972  -4.6898  -4.6980  -4.4877
   4.7130069310   4.7130069310   2.86643  3.65461    0.5993  -0.6822  -0.6444  -1.9351  -2.5554  -3.0988  -3.8991  -4.5041  -4.5996  -4.6922  -4.7004  -4.4900
   4.7130106037   4.7130106037   2.86716  3.65453    0.5996  -0.6830  -0.6452  -1.9364  -2.5569  -3.1005  -3.9011  -4.5064  -4.6019  -4.6947  -4.7028  -4.4923
   4.7130142764   4.7130142764   2.86789  3.65445    0.5999  -0.6838  -0.6460  -1.9377  -2.5584  -3.1022  -3.9032  -4.5087  -4.6043  -4.6970  -4.7052  -4.4946
   4.7130179492   4.7130179492   2.86861  3.65437    0.6002  -0.6846  -0.6468  -1.9389  -2.5599  -3.1039  -3.9052  -4.5109  -4.6066  -4.6994  -4.7076  -4.4969
   4.7130216219   4.7130216219   2.86934  3.65429    0.6005  -0.6855  -0.6476  -1.9402  -2.5614  -3.1056  -3.9072  -4.5132  -4.6089  -4.7018  -4.7100  -4.4991
   4.7130252946   4.7130252946   2.87005  3.65422    0.6008  -0.6863  -0.6484  -1.9415  -2.5629  -3.1073  -3.9092  -4.5154  -4.6112  -4.7041  -4.7123  -4.5014
   4.7130289673   4.7130289673   2.87077  3.65414    0.6011  -0.6871  -0.6492  -1.9428  -2.5644  -3.1090  -3.9112  -4.5176  -4.6135  -4.7065  -4.7147  -4.5036
   4.7130326401   4.7130326401   2.87148  3.65406    0.6013  -0.6879  -0.6500  -1.9440  -2.5659  -3.1107  -3.9132  -4.5199  -4.6158  -4.7088  -4.7170  -4.5058
   4.7130363128   4.7130363128   2.87218  3.65399    0.6016  -0.6887  -0.6508  -1.9453  -2.5674  -3.1123  -3.9152  -4.5221  -4.6181  -4.7111  -4.7193  -4.5080
   4.7130399855   4.7130399855   2.87289  3.65391    0.6019  -0.6894  -0.6515  -1.9465  -2.5688  -3.1140  -3.9172  -4.5242  -4.6203  -4.7134  -4.7216  -4.5102
   4.7130436582   4.7130436582   2.87358  3.65384    0.6022  -0.6902  -0.6523  -1.9477  -2.5703  -3.1156  -3.9191  -4.5264  -4.6225  -4.7157  -4.7239  -4.5124
   4.7130473310   4.7130473310   2.87428  3.65376    0.6025  -0.6910  -0.6531  -1.9489  -2.5717  -3.1173  -3.9211  -4.5286  -4.6248  -4.7180  -4.7262  -4.5146
   4.7130510037   4.7130510037   2.87497  3.65369    0.6027  -0.6918  -0.6538  -1.9501  -2.5732  -3.1189  -3.9230  -4.5308  -4.6270  -4.7203  -4.7285  -4.5167
   4.7130546764   4.7130546764   2.87566  3.65361    0.6030  -0.6925  -0.6546  -1.9514  -2.5746  -3.1205  -3.9249  -4.5329  -4.6292  -4.7225  -4.7307  -4.5189
   4.7130583491   4.7130583491   2.87634  3.65354    0.6033  -0.6933  -0.6553  -1.9526  -2.5760  -3.1221  -3.9268  -4.5350  -4.6314  -4.7247  -4.7330  -4.5210
   4.7130620219   4.7130620219   2.87702  3.65347    0.6036  -0.6941  -0.6561  -1.9537  -2.5774  -3.1237  -3.9287  -4.5371  -4.6336  -4.7270  -4.7352  -4.5232
   4.7130656946   4.7130656946   2.87770  3.65339    0.6038  -0.6948  -0.6568  -1.9549  -2.5788  -3.1253  -3.9306  -4.5392  -4.6357  -4.7292  -4.7374  -4.5253
   4.7130693673   4.7130693673   2.87837  3.65332    0.6041  -0.6956  -0.6576  -1.9561  -2.5802  -3.1268  -3.9325  -4.5413  -4.6379  -4.7314  -4.7396  -4.5274
   4.7130730400   4.7130730400   2.87904  3.65325    0.6044  -0.6963  -0.6583  -1.9573  -2.5816  -3.1284  -3.9344  -4.5434  -4.6400  -4.7336  -4.7418  -4.5295
   4.7130767128   4.7130767128   2.87971  3.65318    0.6047  -0.6970  -0.6590  -1.9584  -2.5830  -3.1300  -3.9362  -4.5455  -4.6422  -4.7358  -4.7440  -4.5316
   4.7130803855   4.7130803855   2.88037  3.65311    0.6049  -0.6978  -0.6597  -1.9596  -2.5843  -3.1315  -3.9381  -4.5476  -4.6443  -4.7379  -4.7462  -4.5336
   4.7130840582   4.7130840582   2.88103  3.65304    0.6052  -0.6985  -0.6604  -1.9607  -2.5857  -3.1331  -3.9399  -4.5496  -4.6464  -4.7401  -4.7483  -4.5357
   4.7130877309   4.7130877309   2.88169  3.65297    0.6055  -0.6992  -0.6611  -1.9618  -2.5870  -3.1346  -3.9417  -4.5517  -4.6485  -4.7422  -4.7505  -4.5377
   4.7130914037   4.7130914037   2.88234  3.65290    0.6058  -0.6999  -0.6618  -1.9630  -2.5884  -3.1361  -3.9435  -4.5537  -4.6506  -4.7443  -4.7526  -4.5398
   4.7130950764   4.7130950764   2.88298  3.65283    0.6060  -0.7006  -0.6625  -1.9641  -2.5897  -3.1376  -3.9453  -4.5557  -4.6527  -4.7465  -4.7547  -4.5418
   4.7130987491   4.7130987491   2.88362  3.65276    0.6063  -0.7013  -0.6632  -1.9652  -2.5910  -3.1391  -3.9471  -4.5577  -4.6547  -4.7485  -4.7568  -4.5438
   4.7131024218   4.7131024218   2.88426  3.65270    0.6066  -0.7020  -0.6639  -1.9663  -2.5923  -3.1406  -3.9489  -4.5597  -4.6568  -4.7506  -4.7589  -4.5458
   4.7131060946   4.7131060946   2.88489  3.65263    0.6069  -0.7027  -0.6646  -1.9673  -2.5936  -3.1421  -3.9507  -4.5617  -4.6588  -4.7527  -4.7610  -4.5478
   4.7131097673   4.7131097673   2.88552  3.65256    0.6072  -0.7034  -0.6652  -1.9684  -2.5949  -3.1435  -3.9524  -4.5636  -4.6608  -4.7548  -4.7631  -4.5497
   4.7131134400   4.7131134400   2.88615  3.65249    0.6075  -0.7040  -0.6659  -1.9695  -2.5962  -3.1450  -3.9542  -4.5656  -4.6628  -4.7568  -4.7651  -4.5517
   4.7131171127   4.7131171127   2.88677  3.65243    0.6077  -0.7047  -0.6665  -1.9705  -2.5974  -3.1465  -3.9559  -4.5675  -4.6648  -4.7589  -4.7672  -4.5536
   4.7131207855   4.7131207855   2.88739  3.65236    0.6080  -0.7054  -0.6672  -1.9716  -2.5987  -3.1479  -3.9576  -4.5695  -4.6668  -4.7609  -4.7692  -4.5556
   4.7131244582   4.7131244582   2.88801  3.65230    0.6083  -0.7060  -0.6678  -1.9726  -2.6000  -3.1493  -3.9593  -4.5714  -4.6688  -4.7629  -4.7712  -4.5575
   4.7131281309   4.7131281309   2.88862  3.65223    0.6086  -0.7067  -0.6685  -1.9737  -2.6012  -3.1508  -3.9610  -4.5733  -4.6708  -4.7649  -4.7732  -4.5594
   4.7131318036   4.7131318036   2.88924  3.65217    0.6089  -0.7074  -0.6691  -1.9747  -2.6024  -3.1522  -3.9627  -4.5752  -4.6727  -4.7669  -4.7752  -4.5614
   4.7131354764   4.7131354764   2.88984  3.65210    0.6091  -0.7080  -0.6698  -1.9758  -2.6037  -3.1536  -3.9644  -4.5771  -4.6747  -4.7689  -4.7772  -4.5633
   4.7131391491   4.7131391491   2.89045  3.65204    0.6094  -0.7087  -0.6704  -1.9768  -2.6049  -3.1550  -3.9661  -4.5790  -4.6766  -4.7709  -4.7792  -4.5651
   4.7131428218   4.7131428218   2.89105  3.65197    0.6097  -0.7093  -0.6710  -1.9778  -2.6061  -3.1564  -3.9678  -4.5808  -4.6785  -4.7728  -4.7812  -4.5670
   4.7131464945   4.7131464945   2.89165  3.65191    0.6099  -0.7100  -0.6717  -1.9788  -2.6073  -3.1578  -3.9694  -4.5827  -4.6804  -4.7748  -4.7831  -4.5689
   4.7131501673   4.7131501673   2.89224  3.65185    0.6102  -0.7106  -0.6723  -1.9798  -2.6085  -3.1592  -3.9711  -4.5845  -4.6823  -4.7767  -4.7851  -4.5708
   4.7131538400   4.7131538400   2.89283  3.65179    0.6105  -0.7112  -0.6729  -1.9808  -2.6097  -3.1605  -3.9727  -4.5864  -4.6842  -4.7786  -4.7870  -4.5726
   4.7131575127   4.7131575127   2.89342  3.65172    0.6108  -0.7118  -0.6735  -1.9818  -2.6109  -3.1619  -3.9744  -4.5882  -4.6861  -4.7806  -4.7889  -4.5744
   4.7131611854   4.7131611854   2.89400  3.65166    0.6110  -0.7125  -0.6741  -1.9828  -2.6121  -3.1632  -3.9760  -4.5900  -4.6880  -4.7825  -4.7908  -4.5763
   4.7131648581   4.7131648581   2.89458  3.65160    0.6113  -0.7131  -0.6747  -1.9837  -2.6133  -3.1646  -3.9776  -4.5918  -4.6898  -4.7844  -4.7927  -4.5781
   4.7131685309   4.7131685309   2.89516  3.65154    0.6116  -0.7137  -0.6753  -1.9847  -2.6145  -3.1659  -3.9792  -4.5936  -4.6917  -4.7863  -4.7946  -4.5799
   4.7131722036   4.7131722036   2.89573  3.65148    0.6119  -0.7143  -0.6759  -1.9857  -2.6156  -3.1673  -3.9808  -4.5954  -4.6935  -4.7881  -4.7965  -4.5817
   4.7131758763   4.7131758763   2.89630  3.65142    0.6121  -0.7149  -0.6765  -1.9866  -2.6168  -3.1686  -3.9824  -4.5972  -4.6954  -4.7900  -4.7984  -4.5835
   4.7131795490   4.7131795490   2.89687  3.65136    0.6124  -0.7155  -0.6771  -1.9876  -2.6179  -3.1699  -3.9839  -4.5989  -4.6972  -4.7918  -4.8002  -4.5853
   4.7131832218   4.7131832218   2.89743  3.65130    0.6126  -0.7161  -0.6777  -1.9885  -2.6191  -3.1712  -3.9855  -4.6007  -4.6990  -4.7937  -4.8021  -4.5870
   4.7131868945   4.7131868945   2.89800  3.65124    0.6129  -0.7167  -0.6783  -1.9895  -2.6202  -3.1725  -3.9870  -4.6025  -4.7008  -4.7955  -4.8039  -4.5888
   4.7131905672   4.7131905672   2.89855  3.65118    0.6132  -0.7173  -0.6788  -1.9904  -2.6213  -3.1738  -3.9886  -4.6042  -4.7026  -4.7973  -4.8057  -4.5905
   4.7131942399   4.7131942399   2.89911  3.65112    0.6134  -0.7178  -0.6794  -1.9913  -2.6224  -3.1751  -3.9901  -4.6059  -4.7043  -4.7991  -4.8075  -4.5923
   4.7131979127   4.7131979127   2.89966  3.65107    0.6137  -0.7184  -0.6800  -1.9922  -2.6235  -3.1763  -3.9916  -4.6076  -4.7061  -4.8009  -4.8093  -4.5940
   4.7132015854   4.7132015854   2.90021  3.65101    0.6140  -0.7190  -0.6805  -1.9931  -2.6246  -3.1776  -3.9932  -4.6093  -4.7079  -4.8027  -4.8111  -4.5957
   4.7132052581   4.7132052581   2.90075  3.65095    0.6142  -0.7196  -0.6811  -1.9940  -2.6257  -3.1789  -3.9947  -4.6110  -4.7096  -4.8045  -4.8129  -4.5974
   4.7132089308   4.7132089308   2.90129  3.65089    0.6145  -0.7201  -0.6816  -1.9949  -2.6268  -3.1801  -3.9962  -4.6127  -4.7114  -4.8063  -4.8147  -4.5991
   4.7132126036   4.7132126036   2.90183  3.65084    0.6148  -0.7207  -0.6822  -1.9958  -2.6279  -3.1814  -3.9977  -4.6144  -4.7131  -4.8080  -4.8164  -4.6008
   4.7132162763   4.7132162763   2.90237  3.65078    0.6150  -0.7212  -0.6827  -1.9967  -2.6290  -3.1826  -3.9992  -4.6161  -4.7148  -4.8098  -4.8182  -4.6025
   4.7132199490   4.7132199490   2.90290  3.65072    0.6153  -0.7218  -0.6833  -1.9976  -2.6300  -3.1838  -4.0006  -4.6177  -4.7165  -4.8115  -4.8200  -4.6042
   4.7132236217   4.7132236217   2.90343  3.65067    0.6156  -0.7223  -0.6838  -1.9985  -2.6311  -3.1851  -4.0021  -4.6194  -4.7182  -4.8133  -4.8217  -4.6058
   4.7132272945   4.7132272945   2.90396  3.65061    0.6158  -0.7229  -0.6844  -1.9994  -2.6322  -3.1863  -4.0036  -4.6210  -4.7199  -4.8150  -4.8234  -4.6075
   4.7132309672   4.7132309672   2.90449  3.65056    0.6161  -0.7234  -0.6849  -2.0002  -2.6332  -3.1875  -4.0050  -4.6227  -4.7216  -4.8167  -4.8251  -4.6091
   4.7132346399   4.7132346399   2.90501  3.65050    0.6163  -0.7240  -0.6854  -2.0011  -2.6343  -3.1887  -4.0065  -4.6243  -4.7233  -4.8184  -4.8268  -4.6108
   4.7132383126   4.7132383126   2.90553  3.65045    0.6166  -0.7245  -0.6860  -2.0020  -2.6353  -3.1899  -4.0079  -4.6259  -4.7249  -4.8201  -4.8285  -4.6124
   4.7132419854   4.7132419854   2.90605  3.65039    0.6168  -0.7251  -0.6865  -2.0028  -2.6364  -3.1911  -4.0093  -4.6275  -4.7266  -4.8218  -4.8302  -4.6140
   4.7132456581   4.7132456581   2.90657  3.65034    0.6171  -0.7256  -0.6870  -2.0037  -2.6374  -3.1923  -4.0108  -4.6291  -4.7283  -4.8235  -4.8319  -4.6157
   4.7132493308   4.7132493308   2.90708  3.65029    0.6174  -0.7261  -0.6875  -2.0045  -2.6384  -3.1935  -4.0122  -4.6307  -4.7299  -4.8252  -4.8336  -4.6173
   4.7132530035   4.7132530035   2.90759  3.65023    0.6176  -0.7267  -0.6881  -2.0054  -2.6394  -3.1947  -4.0136  -4.6323  -4.7315  -4.8268  -4.8353  -4.6189
   4.7132566763   4.7132566763   2.90810  3.65018    0.6178  -0.7272  -0.6886  -2.0062  -2.6405  -3.1958  -4.0150  -4.6339  -4.7332  -4.8285  -4.8369  -4.6205
   4.7132603490   4.7132603490   2.90861  3.65013    0.6181  -0.7277  -0.6891  -2.0070  -2.6415  -3.1970  -4.0164  -4.6355  -4.7348  -4.8301  -4.8386  -4.6220
   4.7132640217   4.7132640217   2.90912  3.65008    0.6183  -0.7282  -0.6896  -2.0079  -2.6425  -3.1982  -4.0178  -4.6370  -4.7364  -4.8318  -4.8402  -4.6236
   4.7132676944   4.7132676944   2.90962  3.65002    0.6186  -0.7288  -0.6901  -2.0087  -2.6435  -3.1993  -4.0192  -4.6386  -4.7380  -4.8334  -4.8419  -4.6252
   4.7132713672   4.7132713672   2.91012  3.64997    0.6188  -0.7293  -0.6906  -2.0095  -2.6445  -3.2005  -4.0206  -4.6401  -4.7396  -4.8351  -4.8435  -4.6268
   4.7132750399   4.7132750399   2.91062  3.64992    0.6191  -0.7298  -0.6911  -2.0103  -2.6455  -3.2016  -4.0219  -4.6417  -4.7412  -4.8367  -4.8451  -4.6283
   4.7132787126   4.7132787126   2.91112  3.64987    0.6193  -0.7303  -0.6916  -2.0111  -2.6465  -3.2028  -4.0233  -4.6432  -4.7428  -4.8383  -4.8468  -4.6299
   4.7132823853   4.7132823853   2.91161  3.64982    0.6196  -0.7308  -0.6921  -2.0120  -2.6475  -3.2039  -4.0247  -4.6448  -4.7444  -4.8399  -4.8484  -4.6314
   4.7132860581   4.7132860581   2.91210  3.64976    0.6198  -0.7313  -0.6926  -2.0128  -2.6484  -3.2051  -4.0260  -4.6463  -4.7459  -4.8415  -4.8500  -4.6330
   4.7132897308   4.7132897308   2.91259  3.64971    0.6201  -0.7318  -0.6931  -2.0136  -2.6494  -3.2062  -4.0274  -4.6478  -4.7475  -4.8431  -4.8516  -4.6345
   4.7132934035   4.7132934035   2.91308  3.64966    0.6203  -0.7323  -0.6936  -2.0144  -2.6504  -3.2073  -4.0287  -4.6493  -4.7491  -4.8447  -4.8532  -4.6360
   4.7132970762   4.7132970762   2.91356  3.64961    0.6206  -0.7328  -0.6941  -2.0152  -2.6514  -3.2084  -4.0301  -4.6508  -4.7506  -4.8463  -4.8548  -4.6376
   4.7133007490   4.7133007490   2.91404  3.64956    0.6208  -0.7333  -0.6946  -2.0159  -2.6523  -3.2095  -4.0314  -4.6523  -4.7522  -4.8478  -4.8563  -4.6391
   4.7133044217   4.7133044217   2.91453  3.64951    0.6210  -0.7338  -0.6951  -2.0167  -2.6533  -3.2106  -4.0327  -4.6538  -4.7537  -4.8494  -4.8579  -4.6406
   4.7133080944   4.7133080944   2.91501  3.64946    0.6213  -0.7343  -0.6956  -2.0175  -2.6542  -3.2117  -4.0340  -4.6553  -4.7552  -4.8510  -4.8595  -4.6421
   4.7133117671   4.7133117671   2.91548  3.64941    0.6215  -0.7348  -0.6961  -2.0183  -2.6552  -3.2128  -4.0354  -4.6568  -4.7568  -4.8525  -4.8610  -4.6436
   4.7133154399   4.7133154399   2.91595  3.64936    0.6218  -0.7353  -0.6965  -2.0191  -2.6561  -3.2139  -4.0367  -4.6582  -4.7583  -4.8540  -4.8626  -4.6450
   4.7133191126   4.7133191126   2.91642  3.64932    0.6220  -0.7358  -0.6970  -2.0198  -2.6571  -3.2150  -4.0380  -4.6597  -4.7598  -4.8556  -4.8641  -4.6465
   4.7133227853   4.7133227853   2.91689  3.64927    0.6222  -0.7362  -0.6975  -2.0206  -2.6580  -3.2161  -4.0392  -4.6612  -4.7613  -4.8571  -4.8656  -4.6480
   4.7133264580   4.7133264580   2.91736  3.64922    0.6225  -0.7367  -0.6979  -2.0214  -2.6589  -3.2172  -4.0405  -4.6626  -4.7628  -4.8586  -4.8671  -4.6495
   4.7133301308   4.7133301308   2.91782  3.64917    0.6227  -0.7372  -0.6984  -2.0221  -2.6598  -3.2182  -4.0418  -4.6641  -4.7643  -4.8601  -4.8687  -4.6509
   4.7133338035   4.7133338035   2.91828  3.64912    0.6230  -0.7377  -0.6989  -2.0229  -2.6608  -3.2193  -4.0431  -4.6655  -4.7657  -4.8617  -4.8702  -4.6524
   4.7133374762   4.7133374762   2.91875  3.64907    0.6232  -0.7381  -0.6993  -2.0236  -2.6617  -3.2203  -4.0444  -4.6669  -4.7672  -4.8632  -4.8717  -4.6538
   4.7133411489   4.7133411489   2.91921  3.64903    0.6234  -0.7386  -0.6998  -2.0244  -2.6626  -3.2214  -4.0456  -4.6684  -4.7687  -4.8647  -4.8732  -4.6553
   4.7133448216   4.7133448216   2.91966  3.64898    0.6237  -0.7391  -0.7003  -2.0251  -2.6635  -3.2225  -4.0469  -4.6698  -4.7702  -4.8661  -4.8747  -4.6567
   4.7133484944   4.7133484944   2.92012  3.64893    0.6239  -0.7395  -0.7007  -2.0258  -2.6644  -3.2235  -4.0482  -4.6712  -4.7716  -4.8676  -4.8762  -4.6581
   4.7133521671   4.7133521671   2.92058  3.64888    0.6241  -0.7400  -0.7012  -2.0266  -2.6653  -3.2245  -4.0494  -4.6726  -4.7731  -4.8691  -4.8777  -4.6595
   4.7133558398   4.7133558398   2.92103  3.64884    0.6244  -0.7405  -0.7016  -2.0273  -2.6662  -3.2256  -4.0507  -4.6740  -4.7745  -4.8706  -4.8791  -4.6610
   4.7133595125   4.7133595125   2.92148  3.64879    0.6246  -0.7409  -0.7021  -2.0281  -2.6671  -3.2266  -4.0519  -4.6754  -4.7760  -4.8721  -4.8806  -4.6624
   4.7133631853   4.7133631853   2.92193  3.64874    0.6248  -0.7414  -0.7025  -2.0288  -2.6680  -3.2277  -4.0531  -4.6768  -4.7774  -4.8735  -4.8821  -4.6638
