# Isochrone from from BaSTI-IAC database
# Scaled solar models & transformations  -  Johnson-Cousins
#========================================================================================================================================================================================================
#========================================================================================================================================================================================================
#  Np = 2100   [M/H] = 0.150   Z = 0.0208100   Y = 0.27419542   Age (Myr) = 1020.000
#========================================================================================================================================================================================================
#    M/Mo(ini)     M/Mo(fin)    log(L/Lo)  logTe        U       BX        B        V        R        I        J        H        K       L'        L        M
#========================================================================================================================================================================================================
   2.1330389432   2.1294935816   1.54168  3.77059    1.7687   1.5543   1.5710   0.9276   0.5812   0.2560  -0.1520  -0.4590  -0.4989  -0.5263  -0.5288  -0.4889
   2.1331205041   2.1295739225   1.53834  3.76937    1.7897   1.5707   1.5875   0.9384   0.5895   0.2622  -0.1492  -0.4590  -0.4993  -0.5270  -0.5295  -0.4883
   2.1332020650   2.1296540900   1.53483  3.76816    1.8109   1.5873   1.6043   0.9496   0.5982   0.2687  -0.1460  -0.4586  -0.4992  -0.5272  -0.5297  -0.4874
   2.1332836259   2.1297344846   1.53117  3.76694    1.8324   1.6043   1.6215   0.9611   0.6072   0.2756  -0.1423  -0.4578  -0.4987  -0.5269  -0.5295  -0.4860
   2.1333651868   2.1298144605   1.52733  3.76573    1.8543   1.6218   1.6392   0.9731   0.6167   0.2830  -0.1382  -0.4566  -0.4977  -0.5262  -0.5288  -0.4841
   2.1334467478   2.1298945855   1.52332  3.76451    1.8769   1.6397   1.6573   0.9856   0.6267   0.2908  -0.1336  -0.4548  -0.4963  -0.5251  -0.5277  -0.4819
   2.1335283087   2.1299748128   1.51912  3.76329    1.9001   1.6582   1.6760   0.9986   0.6372   0.2992  -0.1285  -0.4527  -0.4945  -0.5236  -0.5262  -0.4791
   2.1336098696   2.1300552250   1.51472  3.76206    1.9242   1.6774   1.6954   1.0122   0.6482   0.3081  -0.1230  -0.4500  -0.4922  -0.5216  -0.5242  -0.4759
   2.1336914305   2.1301356599   1.51012  3.76083    1.9492   1.6972   1.7154   1.0264   0.6598   0.3175  -0.1169  -0.4469  -0.4894  -0.5191  -0.5218  -0.4721
   2.1337729914   2.1302160945   1.50531  3.75960    1.9751   1.7177   1.7361   1.0412   0.6720   0.3276  -0.1104  -0.4433  -0.4861  -0.5162  -0.5189  -0.4679
   2.1338545523   2.1302961001   1.50028  3.75835    2.0019   1.7390   1.7575   1.0567   0.6848   0.3382  -0.1032  -0.4392  -0.4824  -0.5128  -0.5155  -0.4632
   2.1339361133   2.1303760210   1.49503  3.75710    2.0298   1.7609   1.7796   1.0728   0.6983   0.3494  -0.0955  -0.4345  -0.4781  -0.5090  -0.5117  -0.4579
   2.1340176742   2.1304563974   1.48954  3.75585    2.0586   1.7836   1.8025   1.0896   0.7124   0.3613  -0.0873  -0.4294  -0.4733  -0.5046  -0.5073  -0.4521
   2.1340992351   2.1305368313   1.48382  3.75458    2.0885   1.8070   1.8261   1.1070   0.7271   0.3738  -0.0784  -0.4237  -0.4679  -0.4997  -0.5024  -0.4458
   2.1341807960   2.1306172650   1.47787  3.75331    2.1192   1.8312   1.8504   1.1251   0.7424   0.3870  -0.0690  -0.4174  -0.4620  -0.4942  -0.4970  -0.4389
   2.1342623569   2.1306976986   1.47168  3.75203    2.1507   1.8560   1.8755   1.1439   0.7584   0.4007  -0.0590  -0.4106  -0.4556  -0.4883  -0.4911  -0.4314
   2.1343439178   2.1307781319   1.46526  3.75075    2.1829   1.8814   1.9011   1.1632   0.7749   0.4150  -0.0484  -0.4033  -0.4486  -0.4817  -0.4846  -0.4234
   2.1344254788   2.1308585651   1.45862  3.74945    2.2155   1.9074   1.9272   1.1830   0.7920   0.4299  -0.0373  -0.3954  -0.4410  -0.4747  -0.4775  -0.4148
   2.1345070397   2.1309389980   1.45176  3.74815    2.2485   1.9339   1.9539   1.2034   0.8096   0.4452  -0.0257  -0.3870  -0.4330  -0.4671  -0.4700  -0.4057
   2.1345886006   2.1310194308   1.44471  3.74683    2.2817   1.9607   1.9810   1.2242   0.8276   0.4610  -0.0136  -0.3782  -0.4245  -0.4590  -0.4619  -0.3962
   2.1346701615   2.1310998634   1.43748  3.74550    2.3152   1.9880   2.0085   1.2454   0.8461   0.4772  -0.0012  -0.3689  -0.4156  -0.4506  -0.4535  -0.3862
   2.1347517224   2.1311802958   1.43011  3.74418    2.3492   2.0157   2.0364   1.2670   0.8649   0.4938   0.0117  -0.3593  -0.4063  -0.4417  -0.4447  -0.3759
   2.1348332833   2.1312607280   1.42261  3.74285    2.3839   2.0438   2.0647   1.2890   0.8841   0.5107   0.0249  -0.3494  -0.3967  -0.4326  -0.4356  -0.3653
   2.1349148443   2.1313411601   1.41504  3.74151    2.4195   2.0724   2.0935   1.3114   0.9037   0.5279   0.0382  -0.3393  -0.3870  -0.4234  -0.4264  -0.3546
   2.1349964052   2.1314215919   1.40743  3.74018    2.4561   2.1014   2.1227   1.3342   0.9235   0.5455   0.0518  -0.3292  -0.3773  -0.4142  -0.4172  -0.3438
   2.1350779661   2.1315020366   1.39983  3.73883    2.4938   2.1308   2.1523   1.3571   0.9436   0.5631   0.0654  -0.3192  -0.3676  -0.4051  -0.4082  -0.3332
   2.1351595270   2.1315830567   1.39229  3.73749    2.5322   2.1603   2.1820   1.3802   0.9636   0.5808   0.0788  -0.3093  -0.3582  -0.3963  -0.3994  -0.3228
   2.1352410879   2.1316635339   1.38487  3.73614    2.5708   2.1897   2.2117   1.4030   0.9835   0.5983   0.0920  -0.2998  -0.3491  -0.3878  -0.3910  -0.3128
   2.1353226488   2.1317439642   1.37763  3.73479    2.6093   2.2188   2.2410   1.4255   1.0029   0.6154   0.1048  -0.2907  -0.3404  -0.3798  -0.3830  -0.3032
   2.1354042098   2.1318243942   1.37064  3.73345    2.6471   2.2472   2.2696   1.4473   1.0218   0.6318   0.1169  -0.2822  -0.3324  -0.3724  -0.3756  -0.2942
   2.1354857707   2.1319050568   1.36398  3.73210    2.6839   2.2747   2.2972   1.4683   1.0397   0.6475   0.1283  -0.2744  -0.3251  -0.3657  -0.3690  -0.2860
   2.1355673316   2.1319860529   1.35770  3.73076    2.7193   2.3010   2.3238   1.4882   1.0567   0.6621   0.1387  -0.2676  -0.3187  -0.3599  -0.3633  -0.2786
   2.1356488925   2.1320666754   1.35188  3.72942    2.7532   2.3260   2.3490   1.5068   1.0724   0.6754   0.1479  -0.2618  -0.3133  -0.3552  -0.3586  -0.2723
   2.1357304534   2.1321471127   1.34659  3.72809    2.7856   2.3496   2.3728   1.5240   1.0867   0.6875   0.1559  -0.2573  -0.3092  -0.3517  -0.3551  -0.2673
   2.1358120144   2.1322275418   1.34189  3.72676    2.8165   2.3716   2.3950   1.5398   1.0996   0.6982   0.1624  -0.2541  -0.3066  -0.3496  -0.3531  -0.2637
   2.1358935753   2.1323086658   1.33784  3.72545    2.8457   2.3920   2.4156   1.5540   1.1110   0.7072   0.1675  -0.2525  -0.3054  -0.3491  -0.3526  -0.2616
   2.1359751362   2.1323893925   1.33449  3.72416    2.8731   2.4105   2.4344   1.5664   1.1206   0.7146   0.1708  -0.2525  -0.3058  -0.3501  -0.3537  -0.2611
   2.1360566971   2.1324698281   1.33189  3.72289    2.8986   2.4271   2.4512   1.5770   1.1284   0.7202   0.1725  -0.2542  -0.3080  -0.3528  -0.3565  -0.2624
   2.1361382580   2.1325502565   1.33004  3.72166    2.9222   2.4417   2.4659   1.5857   1.1344   0.7241   0.1724  -0.2575  -0.3118  -0.3572  -0.3609  -0.2654
   2.1362198189   2.1326310811   1.32892  3.72046    2.9437   2.4543   2.4787   1.5926   1.1386   0.7262   0.1707  -0.2625  -0.3172  -0.3632  -0.3669  -0.2699
   2.1363013799   2.1327121127   1.32859  3.71929    2.9632   2.4648   2.4894   1.5975   1.1409   0.7264   0.1671  -0.2693  -0.3243  -0.3709  -0.3748  -0.2763
   2.1363162914   2.1327266197   1.32864  3.71908    2.9664   2.4665   2.4911   1.5981   1.1410   0.7262   0.1662  -0.2708  -0.3259  -0.3726  -0.3764  -0.2778
   2.1363312030   2.1327411266   1.32869  3.71887    2.9697   2.4681   2.4928   1.5987   1.1412   0.7260   0.1653  -0.2722  -0.3275  -0.3743  -0.3781  -0.2792
   2.1363461146   2.1327557854   1.32877  3.71866    2.9729   2.4697   2.4944   1.5993   1.1413   0.7257   0.1643  -0.2738  -0.3291  -0.3760  -0.3799  -0.2807
   2.1363610261   2.1327706665   1.32889  3.71845    2.9760   2.4711   2.4959   1.5997   1.1412   0.7253   0.1632  -0.2755  -0.3309  -0.3779  -0.3817  -0.2823
   2.1363759377   2.1327855550   1.32901  3.71824    2.9791   2.4726   2.4973   1.6002   1.1412   0.7249   0.1621  -0.2771  -0.3326  -0.3797  -0.3836  -0.2839
   2.1363908493   2.1328004435   1.32919  3.71803    2.9821   2.4739   2.4987   1.6005   1.1411   0.7243   0.1609  -0.2789  -0.3345  -0.3817  -0.3856  -0.2856
   2.1364057608   2.1328153319   1.32938  3.71783    2.9850   2.4751   2.5000   1.6008   1.1409   0.7238   0.1597  -0.2807  -0.3364  -0.3837  -0.3876  -0.2874
   2.1364206724   2.1328301672   1.32959  3.71762    2.9878   2.4764   2.5012   1.6010   1.1406   0.7232   0.1584  -0.2826  -0.3383  -0.3857  -0.3896  -0.2892
   2.1364355840   2.1328447118   1.32985  3.71742    2.9906   2.4775   2.5024   1.6011   1.1403   0.7224   0.1570  -0.2845  -0.3403  -0.3879  -0.3918  -0.2911
   2.1364504956   2.1328592296   1.33012  3.71721    2.9933   2.4785   2.5035   1.6012   1.1399   0.7217   0.1555  -0.2865  -0.3424  -0.3901  -0.3940  -0.2930
   2.1364654071   2.1328739079   1.33042  3.71701    2.9959   2.4795   2.5045   1.6012   1.1394   0.7209   0.1540  -0.2886  -0.3446  -0.3923  -0.3963  -0.2951
   2.1364803187   2.1328887742   1.33076  3.71680    2.9984   2.4804   2.5054   1.6011   1.1389   0.7199   0.1524  -0.2908  -0.3468  -0.3947  -0.3986  -0.2972
   2.1364952303   2.1329036627   1.33112  3.71660    3.0010   2.4813   2.5063   1.6010   1.1383   0.7190   0.1508  -0.2930  -0.3491  -0.3971  -0.4010  -0.2993
   2.1365101418   2.1329185511   1.33152  3.71639    3.0034   2.4820   2.5071   1.6007   1.1376   0.7179   0.1490  -0.2953  -0.3515  -0.3996  -0.4036  -0.3016
   2.1365250534   2.1329331938   1.33196  3.71619    3.0057   2.4827   2.5078   1.6004   1.1368   0.7167   0.1471  -0.2977  -0.3540  -0.4022  -0.4062  -0.3040
   2.1365399650   2.1329477501   1.33242  3.71599    3.0080   2.4833   2.5084   1.6000   1.1359   0.7155   0.1452  -0.3002  -0.3566  -0.4049  -0.4089  -0.3064
   2.1365548765   2.1329625020   1.33292  3.71578    3.0102   2.4838   2.5090   1.5995   1.1350   0.7142   0.1432  -0.3028  -0.3592  -0.4076  -0.4116  -0.3089
   2.1365697881   2.1329771564   1.33344  3.71558    3.0123   2.4842   2.5094   1.5990   1.1340   0.7128   0.1412  -0.3054  -0.3619  -0.4104  -0.4144  -0.3115
   2.1365846997   2.1329919938   1.33400  3.71538    3.0144   2.4846   2.5098   1.5984   1.1329   0.7114   0.1390  -0.3081  -0.3647  -0.4133  -0.4173  -0.3141
   2.1365996112   2.1330068819   1.33458  3.71518    3.0163   2.4849   2.5102   1.5977   1.1317   0.7099   0.1368  -0.3108  -0.3676  -0.4163  -0.4203  -0.3168
   2.1366145228   2.1330217703   1.33519  3.71498    3.0182   2.4851   2.5104   1.5969   1.1305   0.7083   0.1346  -0.3136  -0.3705  -0.4193  -0.4233  -0.3196
   2.1366294344   2.1330362936   1.33583  3.71478    3.0200   2.4852   2.5106   1.5961   1.1292   0.7066   0.1323  -0.3165  -0.3734  -0.4223  -0.4264  -0.3224
   2.1366443460   2.1330509517   1.33650  3.71458    3.0217   2.4853   2.5106   1.5952   1.1279   0.7049   0.1299  -0.3194  -0.3764  -0.4255  -0.4295  -0.3253
   2.1366592575   2.1330658023   1.33718  3.71438    3.0234   2.4853   2.5107   1.5942   1.1265   0.7032   0.1274  -0.3224  -0.3795  -0.4286  -0.4327  -0.3282
   2.1366741691   2.1330805139   1.33790  3.71419    3.0249   2.4852   2.5107   1.5932   1.1250   0.7013   0.1249  -0.3255  -0.3826  -0.4319  -0.4359  -0.3312
   2.1366890807   2.1330952466   1.33863  3.71399    3.0265   2.4851   2.5106   1.5921   1.1235   0.6994   0.1224  -0.3285  -0.3858  -0.4351  -0.4392  -0.3343
   2.1367039922   2.1331101010   1.33939  3.71380    3.0279   2.4849   2.5104   1.5910   1.1219   0.6975   0.1198  -0.3317  -0.3890  -0.4385  -0.4426  -0.3374
   2.1367189038   2.1331249882   1.34017  3.71361    3.0293   2.4847   2.5102   1.5898   1.1202   0.6955   0.1171  -0.3349  -0.3923  -0.4418  -0.4459  -0.3405
   2.1367338154   2.1331394270   1.34097  3.71341    3.0306   2.4843   2.5099   1.5885   1.1185   0.6935   0.1144  -0.3381  -0.3956  -0.4453  -0.4494  -0.3437
   2.1367487269   2.1331541339   1.34180  3.71323    3.0318   2.4839   2.5095   1.5872   1.1168   0.6913   0.1116  -0.3414  -0.3990  -0.4487  -0.4528  -0.3470
   2.1367636385   2.1331690059   1.34265  3.71304    3.0330   2.4835   2.5091   1.5858   1.1150   0.6892   0.1088  -0.3447  -0.4024  -0.4522  -0.4564  -0.3502
   2.1367785501   2.1331836517   1.34352  3.71285    3.0340   2.4829   2.5086   1.5844   1.1131   0.6870   0.1060  -0.3481  -0.4059  -0.4558  -0.4599  -0.3536
   2.1367934617   2.1331984318   1.34440  3.71267    3.0350   2.4823   2.5080   1.5829   1.1112   0.6847   0.1031  -0.3515  -0.4093  -0.4594  -0.4635  -0.3569
   2.1368083732   2.1332133202   1.34531  3.71249    3.0359   2.4817   2.5074   1.5813   1.1092   0.6824   0.1002  -0.3549  -0.4129  -0.4630  -0.4671  -0.3603
   2.1368232848   2.1332281163   1.34623  3.71231    3.0368   2.4810   2.5067   1.5797   1.1072   0.6801   0.0972  -0.3584  -0.4164  -0.4666  -0.4708  -0.3637
   2.1368381964   2.1332426377   1.34717  3.71213    3.0376   2.4802   2.5060   1.5781   1.1051   0.6777   0.0942  -0.3619  -0.4200  -0.4703  -0.4745  -0.3672
   2.1368531079   2.1332573541   1.34813  3.71195    3.0383   2.4794   2.5052   1.5764   1.1030   0.6752   0.0911  -0.3654  -0.4236  -0.4740  -0.4782  -0.3707
   2.1368680195   2.1332721717   1.34910  3.71177    3.0390   2.4786   2.5044   1.5747   1.1009   0.6728   0.0881  -0.3690  -0.4272  -0.4778  -0.4819  -0.3742
   2.1368829311   2.1332868590   1.35008  3.71159    3.0397   2.4777   2.5035   1.5729   1.0987   0.6703   0.0849  -0.3726  -0.4309  -0.4815  -0.4857  -0.3778
   2.1368978426   2.1333016510   1.35109  3.71141    3.0402   2.4767   2.5026   1.5711   1.0965   0.6677   0.0818  -0.3762  -0.4346  -0.4853  -0.4896  -0.3814
   2.1369127542   2.1333164864   1.35211  3.71124    3.0407   2.4757   2.5016   1.5692   1.0942   0.6651   0.0786  -0.3799  -0.4384  -0.4892  -0.4934  -0.3850
   2.1369276658   2.1333310153   1.35315  3.71107    3.0411   2.4746   2.5005   1.5672   1.0919   0.6625   0.0754  -0.3836  -0.4422  -0.4931  -0.4973  -0.3887
   2.1369425774   2.1333456858   1.35421  3.71090    3.0415   2.4735   2.4995   1.5653   1.0895   0.6598   0.0721  -0.3873  -0.4460  -0.4970  -0.5012  -0.3924
   2.1369574889   2.1333605744   1.35528  3.71073    3.0418   2.4723   2.4983   1.5632   1.0871   0.6571   0.0688  -0.3910  -0.4498  -0.5009  -0.5051  -0.3961
   2.1369724005   2.1333754630   1.35636  3.71056    3.0420   2.4711   2.4971   1.5612   1.0846   0.6544   0.0655  -0.3948  -0.4537  -0.5049  -0.5091  -0.3998
   2.1369873121   2.1333901424   1.35746  3.71039    3.0422   2.4698   2.4959   1.5591   1.0822   0.6516   0.0621  -0.3986  -0.4576  -0.5088  -0.5131  -0.4036
   2.1370022236   2.1334048538   1.35857  3.71022    3.0424   2.4685   2.4946   1.5569   1.0797   0.6488   0.0587  -0.4024  -0.4615  -0.5128  -0.5171  -0.4074
   2.1370171352   2.1334193993   1.35969  3.71006    3.0425   2.4672   2.4933   1.5548   1.0771   0.6459   0.0553  -0.4063  -0.4654  -0.5168  -0.5211  -0.4112
   2.1370320468   2.1334340174   1.36082  3.70989    3.0425   2.4658   2.4919   1.5526   1.0745   0.6430   0.0519  -0.4102  -0.4693  -0.5209  -0.5252  -0.4150
   2.1370469583   2.1334489060   1.36197  3.70973    3.0425   2.4643   2.4905   1.5503   1.0719   0.6401   0.0484  -0.4141  -0.4733  -0.5250  -0.5292  -0.4189
   2.1370618699   2.1334637946   1.36313  3.70957    3.0424   2.4629   2.4890   1.5480   1.0693   0.6372   0.0449  -0.4180  -0.4773  -0.5290  -0.5333  -0.4228
   2.1370767815   2.1334785368   1.36430  3.70941    3.0423   2.4613   2.4876   1.5457   1.0666   0.6342   0.0414  -0.4219  -0.4813  -0.5331  -0.5375  -0.4267
   2.1370916931   2.1334932440   1.36548  3.70925    3.0421   2.4598   2.4860   1.5434   1.0639   0.6312   0.0379  -0.4259  -0.4854  -0.5373  -0.5416  -0.4306
   2.1371066046   2.1335077733   1.36667  3.70909    3.0419   2.4582   2.4845   1.5410   1.0611   0.6282   0.0343  -0.4299  -0.4894  -0.5414  -0.5457  -0.4345
   2.1371215162   2.1335223491   1.36787  3.70893    3.0417   2.4566   2.4829   1.5386   1.0584   0.6252   0.0307  -0.4339  -0.4935  -0.5456  -0.5499  -0.4385
   2.1371364278   2.1335372377   1.36908  3.70878    3.0413   2.4549   2.4812   1.5361   1.0556   0.6221   0.0271  -0.4379  -0.4976  -0.5497  -0.5541  -0.4425
   2.1371513393   2.1335521263   1.37031  3.70862    3.0410   2.4532   2.4796   1.5336   1.0527   0.6190   0.0235  -0.4419  -0.5017  -0.5539  -0.5583  -0.4465
   2.1371662509   2.1335669324   1.37154  3.70847    3.0406   2.4515   2.4779   1.5311   1.0499   0.6159   0.0199  -0.4459  -0.5058  -0.5581  -0.5625  -0.4505
   2.1371811625   2.1335816068   1.37278  3.70832    3.0401   2.4497   2.4761   1.5286   1.0470   0.6127   0.0162  -0.4500  -0.5099  -0.5623  -0.5667  -0.4545
   2.1371960740   2.1335960972   1.37403  3.70817    3.0396   2.4479   2.4743   1.5260   1.0441   0.6096   0.0125  -0.4541  -0.5141  -0.5666  -0.5710  -0.4585
   2.1372109856   2.1336106807   1.37529  3.70802    3.0391   2.4461   2.4725   1.5234   1.0412   0.6064   0.0088  -0.4582  -0.5182  -0.5708  -0.5752  -0.4626
   2.1372258972   2.1336255693   1.37655  3.70787    3.0385   2.4442   2.4707   1.5208   1.0382   0.6031   0.0051  -0.4623  -0.5224  -0.5751  -0.5795  -0.4666
   2.1372408087   2.1336404579   1.37782  3.70772    3.0379   2.4423   2.4688   1.5182   1.0353   0.5999   0.0014  -0.4664  -0.5266  -0.5793  -0.5837  -0.4707
   2.1372557203   2.1336552309   1.37911  3.70757    3.0373   2.4404   2.4669   1.5155   1.0323   0.5967  -0.0024  -0.4705  -0.5308  -0.5836  -0.5880  -0.4748
   2.1372706319   2.1336696573   1.38040  3.70743    3.0366   2.4384   2.4650   1.5128   1.0292   0.5934  -0.0061  -0.4747  -0.5350  -0.5879  -0.5923  -0.4789
   2.1372855435   2.1336841237   1.38169  3.70728    3.0359   2.4364   2.4630   1.5101   1.0262   0.5901  -0.0099  -0.4788  -0.5392  -0.5922  -0.5966  -0.4830
   2.1373004550   2.1336990123   1.38300  3.70714    3.0351   2.4344   2.4610   1.5073   1.0231   0.5868  -0.0137  -0.4830  -0.5434  -0.5965  -0.6010  -0.4871
   2.1373153666   2.1337139009   1.38430  3.70699    3.0343   2.4324   2.4590   1.5046   1.0201   0.5835  -0.0175  -0.4871  -0.5477  -0.6008  -0.6053  -0.4912
   2.1373302782   2.1337287895   1.38562  3.70685    3.0335   2.4303   2.4570   1.5018   1.0170   0.5801  -0.0213  -0.4913  -0.5519  -0.6052  -0.6096  -0.4954
   2.1373451897   2.1337435972   1.38694  3.70671    3.0326   2.4282   2.4549   1.4990   1.0138   0.5767  -0.0251  -0.4955  -0.5562  -0.6095  -0.6140  -0.4995
   2.1373601013   2.1337580566   1.38827  3.70657    3.0317   2.4261   2.4528   1.4961   1.0107   0.5734  -0.0290  -0.4997  -0.5604  -0.6139  -0.6183  -0.5037
   2.1373750129   2.1337724554   1.38961  3.70643    3.0307   2.4240   2.4507   1.4933   1.0075   0.5700  -0.0328  -0.5039  -0.5647  -0.6182  -0.6227  -0.5079
   2.1373899244   2.1337873440   1.39095  3.70629    3.0297   2.4218   2.4486   1.4904   1.0044   0.5666  -0.0367  -0.5081  -0.5690  -0.6226  -0.6270  -0.5120
   2.1374048360   2.1338022326   1.39230  3.70615    3.0288   2.4196   2.4464   1.4875   1.0012   0.5631  -0.0406  -0.5123  -0.5733  -0.6269  -0.6314  -0.5162
   2.1374197476   2.1338171212   1.39365  3.70602    3.0277   2.4174   2.4443   1.4846   0.9980   0.5597  -0.0445  -0.5166  -0.5775  -0.6313  -0.6358  -0.5204
   2.1374346592   2.1338316613   1.39500  3.70588    3.0267   2.4152   2.4421   1.4817   0.9948   0.5563  -0.0483  -0.5208  -0.5818  -0.6357  -0.6402  -0.5246
   2.1374495707   2.1338458984   1.39636  3.70575    3.0256   2.4130   2.4398   1.4788   0.9916   0.5528  -0.0522  -0.5250  -0.5861  -0.6400  -0.6445  -0.5288
   2.1374644823   2.1338607870   1.39772  3.70561    3.0245   2.4107   2.4376   1.4758   0.9883   0.5494  -0.0561  -0.5293  -0.5904  -0.6444  -0.6489  -0.5330
   2.1374793939   2.1338756756   1.39909  3.70548    3.0233   2.4084   2.4354   1.4729   0.9851   0.5459  -0.0600  -0.5335  -0.5947  -0.6488  -0.6533  -0.5372
   2.1374943054   2.1338905642   1.40046  3.70535    3.0222   2.4061   2.4331   1.4699   0.9818   0.5424  -0.0640  -0.5377  -0.5990  -0.6532  -0.6577  -0.5414
   2.1375092170   2.1339051980   1.40183  3.70522    3.0210   2.4038   2.4308   1.4669   0.9786   0.5389  -0.0679  -0.5420  -0.6033  -0.6575  -0.6621  -0.5456
   2.1375241286   2.1339194772   1.40320  3.70509    3.0198   2.4015   2.4285   1.4640   0.9753   0.5354  -0.0718  -0.5462  -0.6076  -0.6619  -0.6665  -0.5498
   2.1375390401   2.1339342300   1.40458  3.70496    3.0186   2.3992   2.4262   1.4610   0.9720   0.5319  -0.0757  -0.5505  -0.6119  -0.6663  -0.6709  -0.5540
   2.1375539517   2.1339491186   1.40597  3.70483    3.0174   2.3969   2.4239   1.4580   0.9687   0.5284  -0.0797  -0.5547  -0.6163  -0.6707  -0.6753  -0.5582
   2.1375688633   2.1339640072   1.40735  3.70470    3.0161   2.3945   2.4216   1.4549   0.9654   0.5249  -0.0836  -0.5590  -0.6206  -0.6751  -0.6797  -0.5624
   2.1375837749   2.1339787163   1.40875  3.70457    3.0148   2.3921   2.4192   1.4519   0.9621   0.5214  -0.0875  -0.5633  -0.6249  -0.6795  -0.6841  -0.5666
