# Isochrone from from BaSTI-IAC database
# Scaled solar models & transformations  -  Johnson-Cousins
#========================================================================================================================================================================================================
#========================================================================================================================================================================================================
#  Np = 2100   [M/H] = 0.150   Z = 0.0208100   Y = 0.27419542   Age (Myr) = 20.000
#========================================================================================================================================================================================================
#    M/Mo(ini)     M/Mo(fin)    log(L/Lo)  logTe        U       BX        B        V        R        I        J        H        K       L'        L        M
#========================================================================================================================================================================================================
  10.8613708303  10.8613708303   3.90705  3.62902   -1.0868  -2.8904  -2.8463  -4.3369  -5.0409  -5.6547  -6.5707  -7.2407  -7.3650  -7.4815  -7.4912  -7.2299
  10.8613721003  10.8613721003   3.90724  3.62894   -1.0848  -2.8896  -2.8455  -4.3366  -5.0409  -5.6550  -6.5713  -7.2417  -7.3660  -7.4825  -7.4923  -7.2309
  10.8613733702  10.8613733702   3.90744  3.62886   -1.0829  -2.8889  -2.8447  -4.3363  -5.0409  -5.6553  -6.5720  -7.2426  -7.3671  -7.4836  -7.4934  -7.2319
  10.8613746402  10.8613746402   3.90764  3.62877   -1.0809  -2.8881  -2.8440  -4.3360  -5.0409  -5.6556  -6.5727  -7.2436  -7.3681  -7.4847  -7.4945  -7.2330
  10.8613759102  10.8613759102   3.90785  3.62868   -1.0790  -2.8874  -2.8432  -4.3357  -5.0409  -5.6559  -6.5734  -7.2446  -7.3692  -7.4859  -7.4956  -7.2341
  10.8613771802  10.8613771802   3.90806  3.62860   -1.0770  -2.8866  -2.8424  -4.3354  -5.0409  -5.6562  -6.5741  -7.2456  -7.3703  -7.4870  -7.4967  -7.2351
  10.8613784501  10.8613784501   3.90827  3.62851   -1.0750  -2.8859  -2.8417  -4.3352  -5.0410  -5.6565  -6.5748  -7.2466  -7.3714  -7.4881  -7.4979  -7.2362
  10.8613797201  10.8613797201   3.90848  3.62843   -1.0731  -2.8851  -2.8409  -4.3349  -5.0410  -5.6569  -6.5755  -7.2476  -7.3725  -7.4893  -7.4990  -7.2372
  10.8613809901  10.8613809901   3.90870  3.62834   -1.0712  -2.8844  -2.8402  -4.3346  -5.0410  -5.6572  -6.5762  -7.2486  -7.3736  -7.4904  -7.5002  -7.2383
  10.8613822601  10.8613822601   3.90891  3.62826   -1.0692  -2.8837  -2.8394  -4.3344  -5.0411  -5.6575  -6.5770  -7.2497  -7.3747  -7.4916  -7.5013  -7.2394
  10.8613835300  10.8613835300   3.90914  3.62817   -1.0673  -2.8830  -2.8387  -4.3341  -5.0411  -5.6579  -6.5777  -7.2507  -7.3758  -7.4927  -7.5025  -7.2405
  10.8613848000  10.8613848000   3.90936  3.62809   -1.0654  -2.8823  -2.8380  -4.3339  -5.0412  -5.6582  -6.5784  -7.2517  -7.3769  -7.4939  -7.5036  -7.2416
  10.8613860700  10.8613860700   3.90959  3.62800   -1.0635  -2.8816  -2.8373  -4.3336  -5.0412  -5.6586  -6.5792  -7.2528  -7.3781  -7.4951  -7.5048  -7.2427
  10.8613873400  10.8613873400   3.90983  3.62791   -1.0616  -2.8809  -2.8366  -4.3334  -5.0413  -5.6590  -6.5800  -7.2538  -7.3793  -7.4963  -7.5060  -7.2438
  10.8613886099  10.8613886099   3.91006  3.62782   -1.0596  -2.8801  -2.8358  -4.3332  -5.0414  -5.6594  -6.5808  -7.2549  -7.3804  -7.4975  -7.5072  -7.2450
  10.8613898799  10.8613898799   3.91030  3.62774   -1.0576  -2.8794  -2.8351  -4.3329  -5.0414  -5.6597  -6.5816  -7.2560  -7.3816  -7.4987  -7.5085  -7.2461
  10.8613911499  10.8613911499   3.91055  3.62765   -1.0557  -2.8787  -2.8344  -4.3327  -5.0415  -5.6601  -6.5824  -7.2571  -7.3828  -7.5000  -7.5097  -7.2473
  10.8613924199  10.8613924199   3.91080  3.62756   -1.0537  -2.8780  -2.8336  -4.3325  -5.0416  -5.6605  -6.5832  -7.2582  -7.3840  -7.5012  -7.5110  -7.2484
  10.8613936899  10.8613936899   3.91105  3.62747   -1.0518  -2.8773  -2.8329  -4.3323  -5.0417  -5.6610  -6.5840  -7.2593  -7.3852  -7.5025  -7.5122  -7.2496
  10.8613949598  10.8613949598   3.91131  3.62738   -1.0499  -2.8766  -2.8322  -4.3321  -5.0418  -5.6614  -6.5848  -7.2605  -7.3865  -7.5037  -7.5135  -7.2508
  10.8613962298  10.8613962298   3.91157  3.62729   -1.0479  -2.8759  -2.8315  -4.3319  -5.0419  -5.6618  -6.5857  -7.2616  -7.3877  -7.5050  -7.5148  -7.2520
  10.8613974998  10.8613974998   3.91183  3.62720   -1.0460  -2.8752  -2.8308  -4.3317  -5.0420  -5.6623  -6.5865  -7.2628  -7.3889  -7.5063  -7.5161  -7.2533
  10.8613987698  10.8613987698   3.91210  3.62712   -1.0441  -2.8746  -2.8302  -4.3315  -5.0422  -5.6627  -6.5874  -7.2639  -7.3902  -7.5076  -7.5174  -7.2545
  10.8614000397  10.8614000397   3.91237  3.62703   -1.0422  -2.8739  -2.8295  -4.3313  -5.0423  -5.6632  -6.5882  -7.2651  -7.3915  -7.5089  -7.5187  -7.2557
  10.8614013097  10.8614013097   3.91264  3.62694   -1.0403  -2.8732  -2.8288  -4.3311  -5.0424  -5.6636  -6.5891  -7.2663  -7.3927  -7.5102  -7.5200  -7.2569
  10.8614025797  10.8614025797   3.91292  3.62685   -1.0384  -2.8726  -2.8281  -4.3309  -5.0426  -5.6641  -6.5900  -7.2674  -7.3940  -7.5115  -7.5213  -7.2582
  10.8614038497  10.8614038497   3.91320  3.62676   -1.0365  -2.8719  -2.8275  -4.3308  -5.0427  -5.6646  -6.5909  -7.2686  -7.3953  -7.5129  -7.5226  -7.2594
  10.8614051196  10.8614051196   3.91348  3.62667   -1.0345  -2.8713  -2.8268  -4.3306  -5.0429  -5.6651  -6.5918  -7.2698  -7.3966  -7.5142  -7.5240  -7.2607
  10.8614063896  10.8614063896   3.91378  3.62658   -1.0325  -2.8706  -2.8261  -4.3304  -5.0430  -5.6656  -6.5927  -7.2711  -7.3980  -7.5156  -7.5254  -7.2620
  10.8614076596  10.8614076596   3.91407  3.62648   -1.0306  -2.8699  -2.8254  -4.3303  -5.0432  -5.6661  -6.5936  -7.2723  -7.3993  -7.5170  -7.5268  -7.2634
  10.8614089296  10.8614089296   3.91437  3.62639   -1.0287  -2.8693  -2.8247  -4.3301  -5.0434  -5.6666  -6.5946  -7.2736  -7.4006  -7.5184  -7.5282  -7.2647
  10.8614101996  10.8614101996   3.91467  3.62630   -1.0268  -2.8686  -2.8241  -4.3300  -5.0436  -5.6671  -6.5955  -7.2748  -7.4020  -7.5198  -7.5296  -7.2660
  10.8614114695  10.8614114695   3.91497  3.62621   -1.0249  -2.8680  -2.8235  -4.3299  -5.0438  -5.6676  -6.5964  -7.2761  -7.4033  -7.5212  -7.5309  -7.2673
  10.8614127395  10.8614127395   3.91528  3.62612   -1.0230  -2.8674  -2.8228  -4.3297  -5.0440  -5.6682  -6.5974  -7.2774  -7.4047  -7.5226  -7.5324  -7.2686
  10.8614140095  10.8614140095   3.91560  3.62603   -1.0210  -2.8668  -2.8222  -4.3296  -5.0442  -5.6687  -6.5984  -7.2787  -7.4061  -7.5241  -7.5338  -7.2700
  10.8614152795  10.8614152795   3.91592  3.62594   -1.0191  -2.8661  -2.8215  -4.3295  -5.0444  -5.6693  -6.5994  -7.2800  -7.4075  -7.5255  -7.5353  -7.2714
  10.8614165494  10.8614165494   3.91625  3.62584   -1.0172  -2.8655  -2.8209  -4.3294  -5.0446  -5.6699  -6.6004  -7.2813  -7.4090  -7.5270  -7.5368  -7.2728
  10.8614178194  10.8614178194   3.91658  3.62575   -1.0153  -2.8649  -2.8203  -4.3293  -5.0449  -5.6705  -6.6014  -7.2827  -7.4104  -7.5285  -7.5383  -7.2742
  10.8614190894  10.8614190894   3.91691  3.62566   -1.0134  -2.8643  -2.8197  -4.3292  -5.0451  -5.6711  -6.6025  -7.2840  -7.4119  -7.5300  -7.5398  -7.2757
  10.8614203594  10.8614203594   3.91725  3.62556   -1.0115  -2.8637  -2.8191  -4.3291  -5.0454  -5.6717  -6.6035  -7.2854  -7.4133  -7.5315  -7.5413  -7.2771
  10.8614216293  10.8614216293   3.91760  3.62547   -1.0096  -2.8631  -2.8184  -4.3290  -5.0456  -5.6723  -6.6046  -7.2868  -7.4148  -7.5330  -7.5428  -7.2785
  10.8614228993  10.8614228993   3.91794  3.62537   -1.0077  -2.8625  -2.8178  -4.3289  -5.0459  -5.6729  -6.6056  -7.2881  -7.4163  -7.5346  -7.5443  -7.2800
  10.8614241693  10.8614241693   3.91830  3.62528   -1.0058  -2.8619  -2.8173  -4.3289  -5.0462  -5.6735  -6.6067  -7.2895  -7.4178  -7.5361  -7.5459  -7.2815
  10.8614254393  10.8614254393   3.91865  3.62519   -1.0039  -2.8613  -2.8167  -4.3288  -5.0464  -5.6742  -6.6078  -7.2910  -7.4193  -7.5377  -7.5475  -7.2830
  10.8614267092  10.8614267092   3.91901  3.62509   -1.0020  -2.8608  -2.8161  -4.3288  -5.0467  -5.6748  -6.6089  -7.2924  -7.4208  -7.5392  -7.5490  -7.2844
  10.8614279792  10.8614279792   3.91938  3.62500   -1.0002  -2.8602  -2.8155  -4.3287  -5.0470  -5.6755  -6.6100  -7.2938  -7.4224  -7.5408  -7.5506  -7.2859
  10.8614292492  10.8614292492   3.91974  3.62490   -0.9983  -2.8597  -2.8150  -4.3287  -5.0474  -5.6762  -6.6111  -7.2952  -7.4239  -7.5424  -7.5522  -7.2874
  10.8614305192  10.8614305192   3.92011  3.62481   -0.9965  -2.8591  -2.8144  -4.3287  -5.0477  -5.6768  -6.6122  -7.2967  -7.4255  -7.5440  -7.5538  -7.2890
  10.8614317892  10.8614317892   3.92049  3.62472   -0.9946  -2.8586  -2.8139  -4.3287  -5.0480  -5.6775  -6.6133  -7.2981  -7.4270  -7.5456  -7.5554  -7.2905
  10.8614330591  10.8614330591   3.92087  3.62462   -0.9928  -2.8581  -2.8133  -4.3286  -5.0483  -5.6782  -6.6145  -7.2996  -7.4286  -7.5472  -7.5570  -7.2920
  10.8614343291  10.8614343291   3.92126  3.62453   -0.9909  -2.8576  -2.8128  -4.3286  -5.0487  -5.6790  -6.6156  -7.3011  -7.4302  -7.5489  -7.5587  -7.2936
  10.8614355991  10.8614355991   3.92166  3.62443   -0.9890  -2.8570  -2.8122  -4.3286  -5.0490  -5.6797  -6.6169  -7.3026  -7.4319  -7.5506  -7.5604  -7.2952
  10.8614368691  10.8614368691   3.92206  3.62433   -0.9871  -2.8565  -2.8117  -4.3286  -5.0494  -5.6805  -6.6181  -7.3042  -7.4335  -7.5523  -7.5621  -7.2969
  10.8614381390  10.8614381390   3.92247  3.62423   -0.9853  -2.8560  -2.8112  -4.3287  -5.0498  -5.6812  -6.6193  -7.3058  -7.4352  -7.5540  -7.5638  -7.2985
  10.8614394090  10.8614394090   3.92289  3.62413   -0.9834  -2.8555  -2.8106  -4.3287  -5.0502  -5.6820  -6.6205  -7.3073  -7.4369  -7.5557  -7.5655  -7.3001
  10.8614406790  10.8614406790   3.92330  3.62404   -0.9815  -2.8549  -2.8101  -4.3287  -5.0506  -5.6828  -6.6218  -7.3089  -7.4386  -7.5575  -7.5673  -7.3018
  10.8614419490  10.8614419490   3.92371  3.62394   -0.9797  -2.8545  -2.8096  -4.3288  -5.0510  -5.6835  -6.6230  -7.3105  -7.4402  -7.5592  -7.5690  -7.3034
  10.8614432189  10.8614432189   3.92412  3.62385   -0.9779  -2.8540  -2.8091  -4.3288  -5.0513  -5.6843  -6.6242  -7.3120  -7.4419  -7.5609  -7.5707  -7.3050
  10.8614444889  10.8614444889   3.92454  3.62375   -0.9762  -2.8535  -2.8087  -4.3289  -5.0518  -5.6851  -6.6254  -7.3136  -7.4435  -7.5626  -7.5724  -7.3067
  10.8614457589  10.8614457589   3.92498  3.62365   -0.9743  -2.8531  -2.8082  -4.3289  -5.0522  -5.6859  -6.6267  -7.3152  -7.4453  -7.5644  -7.5742  -7.3084
  10.8614470289  10.8614470289   3.92542  3.62356   -0.9725  -2.8526  -2.8077  -4.3290  -5.0526  -5.6868  -6.6280  -7.3168  -7.4470  -7.5662  -7.5760  -7.3101
  10.8614482988  10.8614482988   3.92587  3.62346   -0.9707  -2.8521  -2.8072  -4.3291  -5.0531  -5.6876  -6.6293  -7.3185  -7.4488  -7.5680  -7.5778  -7.3119
  10.8614495688  10.8614495688   3.92633  3.62335   -0.9688  -2.8517  -2.8068  -4.3292  -5.0536  -5.6885  -6.6307  -7.3202  -7.4507  -7.5699  -7.5797  -7.3137
  10.8614508388  10.8614508388   3.92680  3.62325   -0.9670  -2.8512  -2.8063  -4.3293  -5.0540  -5.6894  -6.6321  -7.3220  -7.4525  -7.5718  -7.5816  -7.3155
  10.8614521088  10.8614521088   3.92727  3.62315   -0.9652  -2.8508  -2.8058  -4.3294  -5.0545  -5.6903  -6.6335  -7.3237  -7.4543  -7.5737  -7.5835  -7.3173
  10.8614533788  10.8614533788   3.92774  3.62305   -0.9634  -2.8504  -2.8054  -4.3295  -5.0550  -5.6912  -6.6348  -7.3254  -7.4562  -7.5755  -7.5853  -7.3191
  10.8614546487  10.8614546487   3.92820  3.62295   -0.9616  -2.8500  -2.8050  -4.3297  -5.0555  -5.6921  -6.6362  -7.3271  -7.4580  -7.5774  -7.5872  -7.3209
  10.8614559187  10.8614559187   3.92869  3.62286   -0.9599  -2.8496  -2.8046  -4.3298  -5.0561  -5.6930  -6.6376  -7.3289  -7.4598  -7.5793  -7.5891  -7.3227
  10.8614571887  10.8614571887   3.92917  3.62276   -0.9582  -2.8492  -2.8042  -4.3300  -5.0566  -5.6940  -6.6390  -7.3306  -7.4617  -7.5812  -7.5910  -7.3245
  10.8614584587  10.8614584587   3.92966  3.62266   -0.9564  -2.8489  -2.8038  -4.3302  -5.0572  -5.6949  -6.6404  -7.3324  -7.4636  -7.5832  -7.5929  -7.3264
  10.8614597286  10.8614597286   3.93017  3.62256   -0.9546  -2.8485  -2.8034  -4.3304  -5.0577  -5.6959  -6.6419  -7.3342  -7.4655  -7.5852  -7.5949  -7.3283
  10.8614609986  10.8614609986   3.93068  3.62246   -0.9528  -2.8481  -2.8030  -4.3305  -5.0583  -5.6969  -6.6434  -7.3360  -7.4675  -7.5871  -7.5969  -7.3302
  10.8614622686  10.8614622686   3.93118  3.62236   -0.9511  -2.8477  -2.8027  -4.3307  -5.0588  -5.6979  -6.6448  -7.3379  -7.4694  -7.5891  -7.5989  -7.3321
  10.8614635386  10.8614635386   3.93168  3.62226   -0.9494  -2.8474  -2.8023  -4.3309  -5.0594  -5.6989  -6.6463  -7.3397  -7.4713  -7.5911  -7.6009  -7.3340
  10.8614648085  10.8614648085   3.93218  3.62216   -0.9476  -2.8470  -2.8019  -4.3311  -5.0600  -5.6998  -6.6478  -7.3414  -7.4732  -7.5930  -7.6028  -7.3358
  10.8614660785  10.8614660785   3.93272  3.62205   -0.9459  -2.8467  -2.8016  -4.3313  -5.0606  -5.7009  -6.6493  -7.3433  -7.4752  -7.5951  -7.6049  -7.3378
  10.8614673485  10.8614673485   3.93325  3.62195   -0.9442  -2.8464  -2.8013  -4.3316  -5.0612  -5.7019  -6.6508  -7.3452  -7.4772  -7.5972  -7.6070  -7.3398
  10.8614686185  10.8614686185   3.93379  3.62185   -0.9424  -2.8460  -2.8009  -4.3318  -5.0619  -5.7030  -6.6524  -7.3472  -7.4793  -7.5993  -7.6090  -7.3418
  10.8614698884  10.8614698884   3.93434  3.62175   -0.9407  -2.8457  -2.8006  -4.3321  -5.0625  -5.7041  -6.6540  -7.3491  -7.4813  -7.6014  -7.6111  -7.3438
  10.8614711584  10.8614711584   3.93489  3.62164   -0.9390  -2.8454  -2.8003  -4.3323  -5.0632  -5.7052  -6.6555  -7.3510  -7.4834  -7.6035  -7.6133  -7.3458
  10.8614724284  10.8614724284   3.93545  3.62154   -0.9373  -2.8451  -2.8000  -4.3326  -5.0638  -5.7063  -6.6571  -7.3530  -7.4855  -7.6056  -7.6154  -7.3479
  10.8614736984  10.8614736984   3.93601  3.62144   -0.9356  -2.8449  -2.7997  -4.3329  -5.0645  -5.7074  -6.6587  -7.3549  -7.4875  -7.6077  -7.6175  -7.3499
  10.8614749684  10.8614749684   3.93656  3.62134   -0.9339  -2.8446  -2.7994  -4.3332  -5.0652  -5.7085  -6.6603  -7.3569  -7.4896  -7.6098  -7.6196  -7.3520
  10.8614762383  10.8614762383   3.93714  3.62123   -0.9322  -2.8444  -2.7992  -4.3335  -5.0659  -5.7096  -6.6620  -7.3589  -7.4917  -7.6120  -7.6218  -7.3541
  10.8614775083  10.8614775083   3.93773  3.62113   -0.9306  -2.8441  -2.7989  -4.3339  -5.0666  -5.7108  -6.6636  -7.3609  -7.4939  -7.6142  -7.6240  -7.3562
  10.8614787783  10.8614787783   3.93831  3.62103   -0.9289  -2.8439  -2.7987  -4.3342  -5.0674  -5.7120  -6.6653  -7.3629  -7.4960  -7.6164  -7.6262  -7.3583
  10.8614800483  10.8614800483   3.93889  3.62092   -0.9273  -2.8437  -2.7984  -4.3346  -5.0681  -5.7131  -6.6670  -7.3650  -7.4982  -7.6186  -7.6284  -7.3604
  10.8614813182  10.8614813182   3.93948  3.62082   -0.9256  -2.8435  -2.7982  -4.3349  -5.0689  -5.7143  -6.6686  -7.3670  -7.5003  -7.6208  -7.6306  -7.3625
  10.8614825882  10.8614825882   3.94009  3.62072   -0.9240  -2.8432  -2.7980  -4.3353  -5.0696  -5.7155  -6.6704  -7.3691  -7.5025  -7.6231  -7.6328  -7.3647
  10.8614838582  10.8614838582   3.94070  3.62061   -0.9223  -2.8430  -2.7978  -4.3357  -5.0704  -5.7168  -6.6721  -7.3712  -7.5047  -7.6253  -7.6351  -7.3669
  10.8614851282  10.8614851282   3.94131  3.62051   -0.9207  -2.8429  -2.7976  -4.3361  -5.0712  -5.7180  -6.6738  -7.3733  -7.5070  -7.6276  -7.6374  -7.3691
  10.8614863981  10.8614863981   3.94193  3.62040   -0.9191  -2.8427  -2.7974  -4.3365  -5.0720  -5.7192  -6.6756  -7.3754  -7.5092  -7.6299  -7.6397  -7.3712
  10.8614876681  10.8614876681   3.94254  3.62030   -0.9175  -2.8425  -2.7972  -4.3369  -5.0728  -5.7205  -6.6773  -7.3775  -7.5114  -7.6322  -7.6419  -7.3734
  10.8614889381  10.8614889381   3.94317  3.62020   -0.9159  -2.8424  -2.7971  -4.3373  -5.0737  -5.7218  -6.6791  -7.3797  -7.5137  -7.6345  -7.6443  -7.3757
  10.8614902081  10.8614902081   3.94382  3.62009   -0.9142  -2.8422  -2.7969  -4.3378  -5.0745  -5.7231  -6.6809  -7.3819  -7.5160  -7.6369  -7.6467  -7.3780
  10.8614914781  10.8614914781   3.94447  3.61998   -0.9126  -2.8421  -2.7967  -4.3382  -5.0754  -5.7244  -6.6828  -7.3841  -7.5184  -7.6393  -7.6490  -7.3803
  10.8614927480  10.8614927480   3.94511  3.61988   -0.9110  -2.8420  -2.7966  -4.3387  -5.0762  -5.7257  -6.6846  -7.3862  -7.5206  -7.6416  -7.6514  -7.3825
  10.8614940180  10.8614940180   3.94575  3.61977   -0.9094  -2.8419  -2.7965  -4.3391  -5.0771  -5.7270  -6.6864  -7.3884  -7.5229  -7.6439  -7.6537  -7.3848
  10.8614952880  10.8614952880   3.94641  3.61967   -0.9079  -2.8417  -2.7964  -4.3396  -5.0780  -5.7283  -6.6882  -7.3906  -7.5253  -7.6463  -7.6561  -7.3871
  10.8614965580  10.8614965580   3.94709  3.61956   -0.9063  -2.8417  -2.7963  -4.3401  -5.0789  -5.7297  -6.6901  -7.3929  -7.5277  -7.6488  -7.6586  -7.3894
  10.8614978279  10.8614978279   3.94777  3.61945   -0.9047  -2.8416  -2.7962  -4.3407  -5.0799  -5.7311  -6.6920  -7.3952  -7.5301  -7.6513  -7.6610  -7.3918
  10.8614990979  10.8614990979   3.94846  3.61934   -0.9031  -2.8415  -2.7961  -4.3412  -5.0808  -5.7325  -6.6940  -7.3975  -7.5325  -7.6538  -7.6635  -7.3942
  10.8615003679  10.8615003679   3.94915  3.61924   -0.9016  -2.8415  -2.7960  -4.3418  -5.0818  -5.7340  -6.6959  -7.3998  -7.5350  -7.6563  -7.6660  -7.3966
  10.8615016379  10.8615016379   3.94985  3.61913   -0.9000  -2.8415  -2.7960  -4.3423  -5.0828  -5.7354  -6.6979  -7.4022  -7.5374  -7.6588  -7.6685  -7.3991
  10.8615029078  10.8615029078   3.95056  3.61902   -0.8985  -2.8414  -2.7960  -4.3429  -5.0838  -5.7369  -6.6999  -7.4045  -7.5399  -7.6613  -7.6711  -7.4015
  10.8615041778  10.8615041778   3.95127  3.61891   -0.8969  -2.8414  -2.7959  -4.3435  -5.0848  -5.7383  -6.7018  -7.4069  -7.5424  -7.6638  -7.6736  -7.4039
  10.8615054478  10.8615054478   3.95198  3.61881   -0.8954  -2.8414  -2.7959  -4.3441  -5.0858  -5.7398  -6.7038  -7.4092  -7.5449  -7.6664  -7.6762  -7.4064
  10.8615067178  10.8615067178   3.95269  3.61870   -0.8939  -2.8414  -2.7959  -4.3447  -5.0868  -5.7413  -6.7058  -7.4116  -7.5474  -7.6689  -7.6787  -7.4089
  10.8615079877  10.8615079877   3.95342  3.61859   -0.8923  -2.8414  -2.7959  -4.3454  -5.0879  -5.7428  -6.7078  -7.4140  -7.5499  -7.6715  -7.6813  -7.4113
  10.8615092577  10.8615092577   3.95415  3.61848   -0.8908  -2.8415  -2.7959  -4.3460  -5.0889  -5.7443  -6.7099  -7.4164  -7.5524  -7.6741  -7.6839  -7.4138
  10.8615105277  10.8615105277   3.95488  3.61837   -0.8893  -2.8415  -2.7959  -4.3467  -5.0900  -5.7458  -6.7119  -7.4188  -7.5550  -7.6767  -7.6865  -7.4164
  10.8615117977  10.8615117977   3.95559  3.61826   -0.8876  -2.8414  -2.7959  -4.3472  -5.0910  -5.7472  -6.7139  -7.4212  -7.5575  -7.6793  -7.6890  -7.4188
  10.8615130677  10.8615130677   3.95630  3.61815   -0.8860  -2.8413  -2.7957  -4.3477  -5.0920  -5.7487  -6.7159  -7.4236  -7.5600  -7.6818  -7.6916  -7.4213
  10.8615143376  10.8615143376   3.95701  3.61803   -0.8842  -2.8412  -2.7956  -4.3483  -5.0929  -5.7501  -6.7179  -7.4260  -7.5626  -7.6844  -7.6942  -7.4238
  10.8615156076  10.8615156076   3.95773  3.61791   -0.8823  -2.8410  -2.7954  -4.3487  -5.0939  -5.7516  -6.7199  -7.4284  -7.5652  -7.6871  -7.6968  -7.4264
  10.8615168776  10.8615168776   3.95844  3.61779   -0.8804  -2.8408  -2.7952  -4.3492  -5.0948  -5.7530  -6.7220  -7.4309  -7.5677  -7.6898  -7.6995  -7.4289
  10.8615181476  10.8615181476   3.95915  3.61767   -0.8786  -2.8407  -2.7950  -4.3497  -5.0958  -5.7545  -6.7240  -7.4333  -7.5703  -7.6923  -7.7021  -7.4314
  10.8615194175  10.8615194175   3.95986  3.61756   -0.8768  -2.8405  -2.7948  -4.3502  -5.0967  -5.7559  -6.7259  -7.4357  -7.5728  -7.6949  -7.7047  -7.4339
  10.8615206875  10.8615206875   3.96058  3.61744   -0.8750  -2.8404  -2.7947  -4.3507  -5.0977  -5.7574  -6.7280  -7.4381  -7.5754  -7.6976  -7.7073  -7.4365
  10.8615219575  10.8615219575   3.96133  3.61732   -0.8731  -2.8402  -2.7945  -4.3513  -5.0987  -5.7589  -6.7301  -7.4407  -7.5781  -7.7003  -7.7101  -7.4391
  10.8615232275  10.8615232275   3.96207  3.61720   -0.8713  -2.8401  -2.7944  -4.3518  -5.0997  -5.7604  -6.7322  -7.4432  -7.5807  -7.7030  -7.7128  -7.4417
  10.8615244974  10.8615244974   3.96281  3.61708   -0.8695  -2.8400  -2.7943  -4.3524  -5.1008  -5.7619  -6.7342  -7.4457  -7.5833  -7.7057  -7.7154  -7.4443
  10.8615257674  10.8615257674   3.96354  3.61696   -0.8677  -2.8399  -2.7942  -4.3530  -5.1018  -5.7634  -6.7363  -7.4481  -7.5859  -7.7084  -7.7181  -7.4469
  10.8615270374  10.8615270374   3.96430  3.61684   -0.8659  -2.8398  -2.7941  -4.3536  -5.1028  -5.7650  -6.7384  -7.4507  -7.5886  -7.7111  -7.7208  -7.4495
  10.8615283074  10.8615283074   3.96508  3.61672   -0.8641  -2.8398  -2.7940  -4.3542  -5.1039  -5.7666  -6.7406  -7.4533  -7.5914  -7.7139  -7.7237  -7.4522
  10.8615295773  10.8615295773   3.96586  3.61660   -0.8623  -2.8397  -2.7940  -4.3549  -5.1051  -5.7682  -6.7428  -7.4559  -7.5941  -7.7167  -7.7265  -7.4549
  10.8615308473  10.8615308473   3.96666  3.61648   -0.8605  -2.8397  -2.7939  -4.3556  -5.1062  -5.7698  -6.7450  -7.4585  -7.5969  -7.7196  -7.7293  -7.4577
  10.8615321173  10.8615321173   3.96746  3.61635   -0.8588  -2.8397  -2.7939  -4.3562  -5.1074  -5.7715  -6.7473  -7.4612  -7.5997  -7.7225  -7.7322  -7.4605
  10.8615333873  10.8615333873   3.96827  3.61623   -0.8570  -2.8398  -2.7939  -4.3570  -5.1086  -5.7732  -6.7495  -7.4639  -7.6026  -7.7254  -7.7351  -7.4633
  10.8615346573  10.8615346573   3.96909  3.61611   -0.8552  -2.8398  -2.7939  -4.3577  -5.1098  -5.7749  -6.7518  -7.4666  -7.6054  -7.7283  -7.7380  -7.4661
  10.8615359272  10.8615359272   3.96991  3.61599   -0.8535  -2.8399  -2.7940  -4.3585  -5.1110  -5.7766  -6.7541  -7.4693  -7.6083  -7.7312  -7.7409  -7.4689
  10.8615371972  10.8615371972   3.97074  3.61587   -0.8518  -2.8399  -2.7940  -4.3592  -5.1122  -5.7783  -6.7564  -7.4720  -7.6111  -7.7341  -7.7438  -7.4717
  10.8615384672  10.8615384672   3.97157  3.61574   -0.8500  -2.8400  -2.7941  -4.3600  -5.1135  -5.7800  -6.7587  -7.4747  -7.6140  -7.7370  -7.7468  -7.4745
  10.8615397372  10.8615397372   3.97242  3.61562   -0.8483  -2.8401  -2.7942  -4.3608  -5.1148  -5.7818  -6.7611  -7.4775  -7.6169  -7.7400  -7.7498  -7.4774
  10.8615410071  10.8615410071   3.97327  3.61550   -0.8466  -2.8403  -2.7943  -4.3617  -5.1161  -5.7836  -6.7634  -7.4803  -7.6199  -7.7430  -7.7527  -7.4803
  10.8615422771  10.8615422771   3.97413  3.61538   -0.8449  -2.8404  -2.7944  -4.3625  -5.1174  -5.7854  -6.7658  -7.4831  -7.6228  -7.7460  -7.7558  -7.4832
  10.8615435471  10.8615435471   3.97499  3.61525   -0.8433  -2.8406  -2.7946  -4.3634  -5.1188  -5.7872  -6.7682  -7.4859  -7.6258  -7.7491  -7.7588  -7.4861
  10.8615448171  10.8615448171   3.97586  3.61513   -0.8416  -2.8408  -2.7948  -4.3643  -5.1201  -5.7890  -6.7706  -7.4888  -7.6287  -7.7521  -7.7618  -7.4891
  10.8615460870  10.8615460870   3.97674  3.61501   -0.8399  -2.8410  -2.7949  -4.3652  -5.1215  -5.7909  -6.7730  -7.4916  -7.6317  -7.7552  -7.7649  -7.4920
  10.8615473570  10.8615473570   3.97762  3.61489   -0.8383  -2.8412  -2.7951  -4.3661  -5.1229  -5.7928  -6.7755  -7.4945  -7.6347  -7.7582  -7.7679  -7.4950
  10.8615486270  10.8615486270   3.97853  3.61476   -0.8366  -2.8414  -2.7953  -4.3671  -5.1244  -5.7947  -6.7780  -7.4974  -7.6378  -7.7614  -7.7711  -7.4980
  10.8615498970  10.8615498970   3.97946  3.61463   -0.8348  -2.8416  -2.7956  -4.3681  -5.1258  -5.7967  -6.7806  -7.5004  -7.6410  -7.7646  -7.7743  -7.5012
